"pr2_accession"	"tax"
"AY766361.1.3075_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_capensis"
"AY766361.1.3075_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_capensis"
"GU319838.1.1698_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_conwayae"
"GU319839.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_cuneiformis"
"HQ687579.1.2249_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_dioica"
"HQ687579.1.2249_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_dioica"
"AY766362.1.2887_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_drewiana"
"AY766362.1.2887_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_drewiana"
"JQ684706.1.1245_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_drewiana"
"JQ684707.1.1245_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_drewiana"
"AB015795.1.2354_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_haitanensis"
"AB015795.1.2354_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_haitanensis"
"JN104583.1.2334_UC"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_haitanensis"
"AB013181.3.1833_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_haitanensis"
"JN104583.1.2334_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_haitanensis"
